DEPTH,LFP_AI,LFP_AI_B
3831.6409,7297.1699,7297.1699
3831.7932,7312.8179,7312.8179
3831.9458,7377.4438,7377.4438
3832.0981,7212.2168,7212.2168
3832.2505,7340.7031,7340.7031
3832.4028,7191.6411,7191.6411
3832.5554,7266.1582,7266.1582
3832.7078,7202.1768,7202.1768
3832.8601,7203.5249,7203.5249
3833.0125,7395.4839,7395.4839
3833.1648,7323.2852,7323.2852
3833.3174,7341.8511,7341.8511
3833.4697,7231.687,7231.687
3833.6221,7129.0928,7129.0928
3833.7744,7116.083,7116.083
3833.927,7113.2319,7113.2319
3834.0793,7165.5962,7165.5962
3834.2317,7230.5132,7230.5132
3834.384,7370.9429,7370.9429
3834.5366,7364.3901,7364.3901
3834.689,7368.1138,7368.1138
3834.8413,7415.2642,7415.2642
3834.9937,7511.7651,7511.7651
3835.146,7202.188,7202.188
3835.2986,7307.166,7307.166
3835.4509,7347.6172,7347.6172
3835.6033,7075.2822,7075.2822
3835.7556,6606.1411,6606.1411
3835.9082,7068.27,7068.27
3836.0605,7566.4121,7566.4121
3836.2129,7301.2461,7301.2461
3836.3652,7307.3892,7307.3892
3836.5178,7411.957,7411.957
3836.6702,7494.314,7494.314
3836.8225,7569.3418,7569.3418
3836.9749,7770.7241,7770.7241
3837.1272,7677.396,7677.396
3837.2798,7680.6851,7680.6851
3837.4321,7491.1338,7491.1338
3837.5845,7376.6948,7376.6948
3837.7368,7308.854,7308.854
3837.8894,7173.1948,7173.1948
3838.0417,7068.8101,7068.8101
3838.1941,6898.2031,6898.2031
3838.3464,6800.5791,6800.5791
3838.499,6845.605,6845.605
3838.6514,6894.125,6894.125
3838.8037,7012.207,7012.207
3838.9561,7013.8052,7013.8052
3839.1084,7058.8311,7058.8311
3839.261,7136.6641,7136.6641
3839.4133,7240.939,7240.939
3839.5657,7236.731,7236.731
3839.718,7344.1382,7344.1382
3839.8706,7406.8521,7406.8521
3840.0229,7473.8218,7473.8218
3840.1753,7523.1602,7523.1602
3840.3276,7514.3369,7514.3369
3840.4802,7582.7969,7582.7969
3840.6326,7681.6118,7681.6118
3840.7849,7510.5361,7510.5361
3840.9373,7381.959,7381.959
3841.0896,7437.312,7437.312
3841.2422,7495.8491,7495.8491
3841.3945,7566.7622,7566.7622
3841.5469,7717.4678,7717.4678
3841.6992,7961.104,7961.104
3841.8518,8252.209,8252.209
3842.0042,8568.6143,8568.6143
3842.1565,9550.584,9550.584
3842.3088,10723.4697,10723.4697
3842.4614,11661.2803,11661.2803
3842.6138,11677.5098,11677.5098
3842.7661,11469.7197,11469.7197
3842.9185,10447.6602,10447.6602
3843.0708,9704.5127,9704.5127
3843.2234,9014.0557,9014.0557
3843.3757,8073.9849,8073.9849
3843.5281,7789.3652,7789.3652
3843.6804,7639.5991,7639.5991
3843.833,7595.085,7595.085
3843.9854,7460.6372,7460.6372
3844.1377,7244.1899,7244.1899
3844.29,7227.5278,7227.5278
3844.4426,7325.3521,7325.3521
3844.595,7247.6831,7247.6831
3844.7473,7164.8921,7164.8921
3844.8997,7132.5449,7132.5449
3845.052,7054.3569,7054.3569
3845.2046,7034.6372,7034.6372
3845.3569,7055.5928,7055.5928
3845.5093,7044.501,7044.501
3845.6616,7068.6108,7068.6108
3845.8142,7076.5718,7076.5718
3845.9666,7152.6582,7152.6582
3846.1189,7330.0298,7330.0298
3846.2712,7372.4209,7372.4209
3846.4238,7509.9292,7509.9292
3846.5762,7513.7642,7513.7642
3846.7285,7482.8032,7482.8032
3846.8809,7700.4609,7700.4609
3847.0332,8162.0308,8162.0308
3847.1858,9592.002,9592.002
3847.3381,9948.5234,9948.5234
3847.4905,10442.6201,10442.6201
3847.6428,10999.6504,10999.6504
3847.7954,10450.2695,10450.2695
3847.9478,10059.3799,10059.3799
3848.1001,9034.9238,9034.9238
3848.2524,8286.2012,8286.2012
3848.405,7754.2612,7754.2612
3848.5574,7508.3491,7508.3491
3848.7097,7212.0342,7212.0342
3848.8621,7187.1191,7187.1191
3849.0144,7225.8711,7225.8711
3849.167,7167.8838,7167.8838
3849.3193,7170.0562,7170.0562
3849.4717,7234.8452,7234.8452
3849.624,7271.498,7271.498
3849.7766,7865.5352,7865.5352
3849.929,8239.9307,8239.9307
3850.0813,8206.4238,8206.4238
3850.2336,7923.5972,7923.5972
3850.3862,7795.4102,7795.4102
3850.5386,7569.3359,7569.3359
3850.6909,7556.541,7556.541
3850.8433,7448.9009,7448.9009
3850.9956,7359.3701,7359.3701
3851.1482,7146.397,7146.397
3851.3005,7119.1182,7119.1182
3851.4529,7133.7402,7133.7402
3851.6052,7162.1021,7162.1021
3851.7578,7088.272,7088.272
3851.9102,7255.5801,7255.5801
3852.0625,7348.0718,7348.0718
3852.2148,7429.1089,7429.1089
3852.3674,7462.1172,7462.1172
3852.5198,7474.7549,7474.7549
3852.6721,7471.9658,7471.9658
3852.8245,7396.0972,7396.0972
3852.9768,7417.3418,7417.3418
3853.1294,7434.6992,7434.6992
3853.2817,7454.4692,7454.4692
3853.4341,7496.542,7496.542
3853.5864,7630.833,7630.833
3853.739,7601.5918,7601.5918
3853.8914,7594.8472,7594.8472
3854.0437,7643.0449,7643.0449
3854.196,7580.0601,7580.0601
3854.3484,7566.4111,7566.4111
3854.501,7578.5459,7578.5459
3854.6533,7465.6182,7465.6182
3854.8057,7405.4131,7405.4131
3854.958,7595.2061,7595.2061
3855.1106,7483.71,7483.71
3855.2629,7461.458,7461.458
3855.4153,7537.0762,7537.0762
3855.5676,7483.709,7483.709
3855.7202,7640.144,7640.144
3855.8726,7630.6582,7630.6582
3856.0249,7546.937,7546.937
3856.1772,7519.5771,7519.5771
3856.3296,7495.249,7495.249
3856.4822,7570.4912,7570.4912
3856.6345,7567.2251,7567.2251
3856.7869,7590.147,7590.147
3856.9392,7639.249,7639.249
3857.0918,7634.5562,7634.5562
3857.2441,7703.688,7703.688
3857.3965,7679.1421,7679.1421
3857.5488,7713.5039,7713.5039
3857.7014,7639.604,7639.604
3857.8538,7582.3892,7582.3892
3858.0061,7536.5269,7536.5269
3858.1584,7599.9258,7599.9258
3858.3108,7590.2158,7590.2158
3858.4634,7517.4668,7517.4668
3858.6157,7527.5942,7527.5942
3858.7681,7559.4492,7559.4492
3858.9204,7542.6758,7542.6758
3859.073,7624.8208,7624.8208
3859.2253,7521.9751,7521.9751
3859.3777,7436.2012,7436.2012
3859.53,7402.1021,7402.1021
3859.6826,7290.771,7290.771
3859.835,7362.7271,7362.7271
3859.9873,7328.5552,7328.5552
3860.1396,7575.752,7575.752
3860.292,7426.8848,7426.8848
3860.4446,7332.4468,7332.4468
3860.5969,7336.0771,7336.0771
3860.7493,7411.0308,7411.0308
3860.9016,7550.3818,7550.3818
3861.0542,7478.9541,7478.9541
3861.2065,7550.5122,7550.5122
3861.3589,7416.917,7416.917
3861.5112,7449.02,7449.02
3861.6638,7315.8901,7315.8901
3861.8162,7431.3208,7431.3208
3861.9685,7412.439,7412.439
3862.1208,7395.1792,7395.1792
3862.2732,7334.7148,7334.7148
3862.4258,7443.2539,7443.2539
3862.5781,7522.71,7522.71
3862.7305,7634.4082,7634.4082
3862.8828,7874.9932,7874.9932
3863.0354,7864.9009,7864.9009
3863.1877,7834.249,7834.249
3863.3401,7859.9961,7859.9961
3863.4924,7883.937,7883.937
3863.645,7910.1572,7910.1572
3863.7974,7808.8569,7808.8569
3863.9497,7803.2461,7803.2461
3864.1021,7924.2412,7924.2412
3864.2544,8109.8032,8109.8032
3864.407,8502.3779,8502.3779
3864.5593,8830.291,8830.291
3864.7117,8691.3848,8691.3848
3864.864,8551.876,8551.876
3865.0166,8355.5166,8355.5166
3865.1689,8003.291,8003.291
3865.3213,7711.0791,7711.0791
3865.4736,8063.9429,8063.9429
3865.6262,8051.686,8051.686
3865.7786,8870.6494,8870.6494
3865.9309,9259.2432,9259.2432
3866.0833,9050.499,9050.499
3866.2356,8435.4141,8435.4141
3866.3882,8262.2168,8262.2168
3866.5405,7885.9482,7885.9482
3866.6929,7765.6328,7765.6328
3866.8452,7520.71,7520.71
3866.9978,7459.0542,7459.0542
3867.1501,7348.4922,7348.4922
3867.3025,7339.6758,7339.6758
3867.4548,7443.875,7443.875
3867.6074,7436.1172,7436.1172
3867.7598,7467.814,7467.814
3867.9121,7502.0732,7502.0732
3868.0645,7529.209,7529.209
3868.2168,7532.188,7532.188
3868.3694,7496.3472,7496.3472
3868.5217,7433.2021,7433.2021
3868.6741,7364.834,7364.834
3868.8264,7537.749,7537.749
3868.979,7460.811,7460.811
3869.1313,7285.2061,7285.2061
3869.2837,6934.1328,6934.1328
3869.436,7003.4561,7003.4561
3869.5886,6974.751,6974.751
3869.741,7030.127,7030.127
3869.8933,7030.271,7030.271
3870.0457,7034.7319,7034.7319
3870.198,7154.4492,7154.4492
3870.3506,7403.3252,7403.3252
3870.5029,7508.8081,7508.8081
3870.6553,7372.896,7372.896
3870.8076,7437.8008,7437.8008
3870.9602,7457.4829,7457.4829
3871.1125,7409.0591,7409.0591
3871.2649,7439.7061,7439.7061
3871.4172,7292.7778,7292.7778
3871.5698,7321.248,7321.248
3871.7222,7357.5928,7357.5928
3871.8745,7393.2148,7393.2148
3872.0269,7416.623,7416.623
3872.1792,7317.6279,7317.6279
3872.3318,7326.8711,7326.8711
3872.4841,7118.8281,7118.8281
3872.6365,7134.605,7134.605
3872.7888,7178.3809,7178.3809
3872.9414,7270.939,7270.939
3873.0938,7246.2539,7246.2539
3873.2461,7244.1489,7244.1489
3873.3984,7225.2388,7225.2388
3873.551,7218.2671,7218.2671
3873.7034,7134.0688,7134.0688
3873.8557,7049.4351,7049.4351
3874.0081,7049.9551,7049.9551
3874.1604,7148.6182,7148.6182
3874.313,7341.437,7341.437
3874.4653,7352.9668,7352.9668
3874.6177,7424.394,7424.394
3874.77,7249.6099,7249.6099
3874.9226,7454.6152,7454.6152
3875.075,7354.8091,7354.8091
3875.2273,7250.542,7250.542
3875.3796,7402.479,7402.479
3875.5322,7576.5811,7576.5811
3875.6846,7573.123,7573.123
3875.8369,7467.8018,7467.8018
3875.9893,7284.4028,7284.4028
3876.1416,7232.9492,7232.9492
3876.2942,7242.9629,7242.9629
3876.4465,7308.2661,7308.2661
3876.5989,7334.6709,7334.6709
3876.7512,7124.165,7124.165
3876.9038,7065.0781,7065.0781
3877.0562,6953.0732,6953.0732
3877.2085,7064.7549,7064.7549
3877.3608,7041.3862,7041.3862
3877.5134,7048.646,7048.646
3877.6658,7089.6602,7089.6602
3877.8181,7129.2212,7129.2212
3877.9705,7184.4849,7184.4849
3878.1228,7282.0508,7282.0508
3878.2754,7362.5078,7362.5078
3878.4277,7384.5649,7384.5649
3878.5801,7458.2529,7458.2529
3878.7324,7502.2451,7502.2451
3878.885,7437.5918,7437.5918
3879.0374,7495.5059,7495.5059
3879.1897,7538.8081,7538.8081
3879.342,7531.0859,7531.0859
3879.4946,7531.5752,7531.5752
3879.647,7345.209,7345.209
3879.7993,7526.8291,7526.8291
3879.9517,7608.3101,7608.3101
3880.104,8021.3999,8021.3999
3880.2566,8122.5771,8122.5771
3880.4089,8072.5049,8072.5049
3880.5613,8286.5264,8286.5264
3880.7136,8061.8428,8061.8428
3880.8662,7883.4541,7883.4541
3881.0186,7585.2432,7585.2432
3881.1709,7489.3042,7489.3042
3881.3232,7139.1021,7139.1021
3881.4758,6868.9238,6868.9238
3881.6282,6952.4268,6952.4268
3881.7805,6987.5391,6987.5391
3881.9329,7124.771,7124.771
3882.0852,7095.231,7095.231
3882.2378,7117.04,7117.04
3882.3901,7073.002,7073.002
3882.5425,7085.0659,7085.0659
3882.6948,7016.8242,7016.8242
3882.8474,6982.52,6982.52
3882.9998,7166.5342,7166.5342
3883.1521,7278.4229,7278.4229
3883.3044,7397.3892,7397.3892
3883.457,7421.0112,7421.0112
3883.6094,7443.0239,7443.0239
3883.7617,7416.9839,7416.9839
3883.9141,7347.897,7347.897
3884.0664,7352.1172,7352.1172
3884.219,7461.606,7461.606
3884.3713,7477.332,7477.332
3884.5237,7488.8071,7488.8071
3884.676,7409.729,7409.729
3884.8286,7459.082,7459.082
3884.981,7516.0659,7516.0659
3885.1333,7530.8608,7530.8608
3885.2856,7583.043,7583.043
3885.438,7550.0972,7550.0972
3885.5906,7591.0381,7591.0381
3885.7429,7579.0581,7579.0581
3885.8953,7486.8711,7486.8711
3886.0476,7430.1689,7430.1689
3886.2002,7432.6309,7432.6309
3886.3525,7350.0371,7350.0371
3886.5049,7285.2378,7285.2378
3886.6572,7501.02,7501.02
3886.8098,7772.0688,7772.0688
3886.9622,7885.2041,7885.2041
3887.1145,7955.813,7955.813
3887.2668,8128.2808,8128.2808
3887.4192,8306.7002,8306.7002
3887.5718,8300.7734,8300.7734
3887.7241,8105.0942,8105.0942
3887.8765,7867.7681,7867.7681
3888.0288,7625.6538,7625.6538
3888.1814,7566.772,7566.772
3888.3337,7532.373,7532.373
3888.4861,7527.0688,7527.0688
3888.6384,7598.3062,7598.3062
3888.791,7911.1729,7911.1729
3888.9434,7910.064,7910.064
3889.0957,7651.7832,7651.7832
3889.248,7646.6709,7646.6709
3889.4004,7640.2471,7640.2471
3889.553,7693.3408,7693.3408
3889.7053,7627.6382,7627.6382
3889.8577,7584.2212,7584.2212
3890.01,7545.519,7545.519
3890.1626,7488.6411,7488.6411
3890.3149,7401.104,7401.104
3890.4673,7365.3779,7365.3779
3890.6196,7291.8491,7291.8491
3890.7722,7175.9458,7175.9458
3890.9246,7161.3921,7161.3921
3891.0769,7136.2178,7136.2178
3891.2292,7212.793,7212.793
3891.3816,7172.9668,7172.9668
3891.5342,7148.4048,7148.4048
3891.6865,7152.6802,7152.6802
3891.8389,7063.8501,7063.8501
3891.9912,6755.8311,6755.8311
3892.1438,6807.395,6807.395
3892.2961,6819.2891,6819.2891
3892.4485,6814.2622,6814.2622
3892.6008,6863.79,6863.79
3892.7534,6886.5659,6886.5659
3892.9058,6963.479,6963.479
3893.0581,7096.3081,7096.3081
3893.2104,7226.0562,7226.0562
3893.3628,7452.9189,7452.9189
3893.5154,7555.4951,7555.4951
3893.6677,7653.0859,7653.0859
3893.8201,7700.9722,7700.9722
3893.9724,7721.8452,7721.8452
3894.125,7649.6309,7649.6309
3894.2773,7580.2842,7580.2842
3894.4297,7573.3379,7573.3379
3894.582,7605.2119,7605.2119
3894.7346,7602.7939,7602.7939
3894.887,7630.125,7630.125
3895.0393,7678.6919,7678.6919
3895.1917,7788.6558,7788.6558
3895.344,7841.6001,7841.6001
3895.4966,7845.145,7845.145
3895.6489,7819.3711,7819.3711
3895.8013,7758.0151,7758.0151
3895.9536,7695.708,7695.708
3896.1062,7606.979,7606.979
3896.2585,7528.8901,7528.8901
3896.4109,7485.106,7485.106
3896.5632,7519.2832,7519.2832
3896.7158,7481.2471,7481.2471
3896.8682,7410.0591,7410.0591
3897.0205,7340.0039,7340.0039
3897.1729,7324.3018,7324.3018
3897.3252,7302.1411,7302.1411
3897.4778,7194.709,7194.709
3897.6301,7176.623,7176.623
3897.7825,7159.2969,7159.2969
3897.9348,7109.9731,7109.9731
3898.0874,7131.2651,7131.2651
3898.2397,7137.9482,7137.9482
3898.3921,7108.9331,7108.9331
3898.5444,7161.355,7161.355
3898.697,7155.688,7155.688
3898.8494,7195.2012,7195.2012
3899.0017,7232.5962,7232.5962
3899.1541,7318.8452,7318.8452
3899.3064,7384.3149,7384.3149
3899.459,7393.1782,7393.1782
3899.6113,7347.8838,7347.8838
3899.7637,7344.5488,7344.5488
3899.916,7382.3218,7382.3218
3900.0686,7393.6191,7393.6191
3900.2209,7361.0708,7361.0708
3900.3733,7364.2871,7364.2871
3900.5256,7360.5381,7360.5381
3900.6782,7453.8848,7453.8848
3900.8306,7561.2988,7561.2988
3900.9829,7498.562,7498.562
3901.1353,7430.3159,7430.3159
3901.2876,7451.2822,7451.2822
3901.4402,7398.3882,7398.3882
3901.5925,7355.3721,7355.3721
3901.7449,7368.4419,7368.4419
3901.8972,7471.5762,7471.5762
3902.0498,7571.8018,7571.8018
3902.2021,7634.9751,7634.9751
3902.3545,7663.2241,7663.2241
3902.5068,7662.333,7662.333
3902.6594,7679.1328,7679.1328
3902.8118,7770.1748,7770.1748
3902.9641,7780.8462,7780.8462
3903.1165,7722.313,7722.313
3903.2688,7676.8208,7676.8208
3903.4214,7657.583,7657.583
3903.5737,7554.665,7554.665
3903.7261,7495.7388,7495.7388
3903.8784,7475.5288,7475.5288
3904.031,7405.207,7405.207
3904.1833,7376.1519,7376.1519
3904.3357,7363.9668,7363.9668
3904.488,7376.5269,7376.5269
3904.6406,7489.353,7489.353
3904.793,7528.1289,7528.1289
3904.9453,7554.8389,7554.8389
3905.0977,7536.562,7536.562
3905.25,7502.8599,7502.8599
3905.4026,7583.7109,7583.7109
3905.5549,7555.0972,7555.0972
3905.7073,7534.9331,7534.9331
3905.8596,7428.9922,7428.9922
3906.0122,7498.1938,7498.1938
3906.1646,7487.5659,7487.5659
3906.3169,7439.4839,7439.4839
3906.4692,7330.9878,7330.9878
3906.6218,7287.1221,7287.1221
3906.7742,7320.0029,7320.0029
3906.9265,7385.3711,7385.3711
3907.0789,7406.6689,7406.6689
3907.2312,7430.063,7430.063
3907.3838,7548.438,7548.438
3907.5361,7665.4419,7665.4419
3907.6885,7697.9961,7697.9961
3907.8408,7583.0239,7583.0239
3907.9934,7422.3052,7422.3052
3908.1458,7370.5801,7370.5801
3908.2981,7336.478,7336.478
3908.4504,7372.458,7372.458
3908.603,7381.8599,7381.8599
3908.7554,7364.7432,7364.7432
3908.9077,7406.7871,7406.7871
3909.0601,7504.7061,7504.7061
3909.2124,7562.5669,7562.5669
3909.365,7590.5518,7590.5518
3909.5173,7575.5811,7575.5811
3909.6697,7526.2192,7526.2192
3909.822,7532.1958,7532.1958
3909.9746,7577.1631,7577.1631
3910.127,7529.2129,7529.2129
3910.2793,7454.2622,7454.2622
3910.4316,7487.1519,7487.1519
3910.5842,7532.229,7532.229
3910.7366,7479.814,7479.814
3910.8889,7483.5718,7483.5718
3911.0413,7463.3979,7463.3979
3911.1936,7428.6338,7428.6338
3911.3462,7415.2651,7415.2651
3911.4985,7463.354,7463.354
3911.6509,7619.064,7619.064
3911.8032,7667.2651,7667.2651
3911.9558,7644.25,7644.25
3912.1082,7680.5059,7680.5059
3912.2605,7614.521,7614.521
3912.4128,7712.52,7712.52
3912.5654,7758.959,7758.959
3912.7178,7733.2969,7733.2969
3912.8701,7732.3208,7732.3208
3913.0225,7711.2549,7711.2549
3913.1748,7704.5962,7704.5962
3913.3274,7725.4468,7725.4468
3913.4797,7554.854,7554.854
3913.6321,7548.9922,7548.9922
3913.7844,7628.6528,7628.6528
3913.937,7608.3579,7608.3579
3914.0894,7586.7148,7586.7148
3914.2417,7647.1582,7647.1582
3914.394,7655.8232,7655.8232
3914.5466,7627.6431,7627.6431
3914.699,7591.0708,7591.0708
3914.8513,7492.5269,7492.5269
3915.0037,7614.8428,7614.8428
3915.156,7698.208,7698.208
3915.3086,7629.7212,7629.7212
3915.4609,7707.1548,7707.1548
3915.6133,7788.3999,7788.3999
3915.7656,7817.3442,7817.3442
3915.9182,7821.5562,7821.5562
3916.0706,7931.2358,7931.2358
3916.2229,7888.3481,7888.3481
3916.3752,7929.0928,7929.0928
3916.5276,7902.2871,7902.2871
3916.6802,7925.8179,7925.8179
3916.8325,7912.4868,7912.4868
3916.9849,7919.1348,7919.1348
3917.1372,7903.2319,7903.2319
3917.2898,7887.1929,7887.1929
3917.4421,7954.98,7954.98
3917.5945,7938.7822,7938.7822
3917.7468,7927.3828,7927.3828
3917.8994,8051.1528,8051.1528
3918.0518,7976.4058,7976.4058
3918.2041,8088.6909,8088.6909
3918.3564,8166.1919,8166.1919
3918.5088,8141.2788,8141.2788
3918.6614,8099.1909,8099.1909
3918.8137,8052.1479,8052.1479
3918.9661,7992.2852,7992.2852
3919.1184,7993.5869,7993.5869
3919.271,7933.082,7933.082
3919.4233,7844.9238,7844.9238
3919.5757,7881.0352,7881.0352
3919.728,7818.6299,7818.6299
3919.8806,7843.438,7843.438
3920.033,7870.4229,7870.4229
3920.1853,7912.5908,7912.5908
3920.3376,8017.9961,8017.9961
3920.49,8031.9902,8031.9902
3920.6426,8130.916,8130.916
3920.7949,8457.4209,8457.4209
3920.9473,8553.2979,8553.2979
3921.0996,8479.5469,8479.5469
3921.2522,8416.5674,8416.5674
3921.4045,8129.4321,8129.4321
3921.5569,7923.4692,7923.4692
3921.7092,7899.478,7899.478
3921.8618,7751.8389,7751.8389
3922.0142,7740.6362,7740.6362
3922.1665,7760.0742,7760.0742
3922.3188,7682.4048,7682.4048
3922.4712,7723.8652,7723.8652
3922.6238,7795.8682,7795.8682
3922.7761,7712.5571,7712.5571
3922.9285,7773.9482,7773.9482
3923.0808,7781.5078,7781.5078
3923.2334,7807.6538,7807.6538
3923.3857,7733.79,7733.79
3923.5381,7682.0439,7682.0439
3923.6904,7879.9941,7879.9941
3923.843,7777.77,7777.77
3923.9954,7881.9751,7881.9751
3924.1477,7857.6572,7857.6572
3924.3,7880.1309,7880.1309
3924.4524,7913.6909,7913.6909
3924.605,7839.7378,7839.7378
3924.7573,7810.7612,7810.7612
3924.9097,7764.5518,7764.5518
3925.062,7710.0581,7710.0581
3925.2146,7690.2139,7690.2139
3925.3669,7763.6089,7763.6089
3925.5193,7790.3691,7790.3691
3925.6716,7673.0698,7673.0698
3925.8242,7680.7808,7680.7808
3925.9766,7770.1899,7770.1899
3926.1289,7910.6421,7910.6421
3926.2812,8024.8862,8024.8862
3926.4336,7954.3169,7954.3169
3926.5862,7987.7261,7987.7261
3926.7385,8006.0142,8006.0142
3926.8909,7955.1201,7955.1201
3927.0432,7901.9048,7901.9048
3927.1958,7807.332,7807.332
3927.3481,7724.062,7724.062
3927.5005,7638.667,7638.667
3927.6528,7720.1401,7720.1401
3927.8054,7669.7642,7669.7642
3927.9578,7634.0278,7634.0278
3928.1101,7725.9111,7725.9111
3928.2625,7778.002,7778.002
3928.4148,7923.2671,7923.2671
3928.5674,7888.3271,7888.3271
3928.7197,7854.0332,7854.0332
3928.8721,8010.958,8010.958
3929.0244,8043.4468,8043.4468
3929.177,8231.3682,8231.3682
3929.3293,8535.3271,8535.3271
3929.4817,8674.4863,8674.4863
3929.634,8830.0635,8830.0635
3929.7866,8801.0752,8801.0752
3929.939,8877.3721,8877.3721
3930.0913,8833.3223,8833.3223
3930.2437,8498.4805,8498.4805
3930.396,8457.999,8457.999
3930.5486,8382.4219,8382.4219
3930.7009,8644.208,8644.208
3930.8533,8612.4014,8612.4014
3931.0056,8645.0166,8645.0166
3931.1582,8751.1074,8751.1074
3931.3105,8620.0947,8620.0947
3931.4629,8483.1201,8483.1201
3931.6152,8512.6035,8512.6035
3931.7678,8427.3408,8427.3408
3931.9202,8318.333,8318.333
3932.0725,8336.1621,8336.1621
3932.2249,8385.6309,8385.6309
3932.3772,8315.1709,8315.1709
3932.5298,8502.7764,8502.7764
3932.6821,8503.8945,8503.8945
3932.8345,8401.8174,8401.8174
3932.9868,8321.0508,8321.0508
3933.1394,8190.5059,8190.5059
3933.2917,8137.625,8137.625
3933.4441,8157.5161,8157.5161
3933.5964,8186.4229,8186.4229
3933.749,8191.5918,8191.5918
3933.9014,8231.8057,8231.8057
3934.0537,8293.6289,8293.6289
3934.2061,8324.334,8324.334
3934.3584,8516.7256,8516.7256
3934.511,8445.2656,8445.2656
3934.6633,8543.1885,8543.1885
3934.8157,8916.1299,8916.1299
3934.968,9180.1035,9180.1035
3935.1206,8949.7617,8949.7617
3935.2729,9108.8408,9108.8408
3935.4253,9139.1562,9139.1562
3935.5776,8940.8564,8940.8564
3935.7302,9050.29,9050.29
3935.8826,8998.4307,8998.4307
3936.0349,8885.8066,8885.8066
3936.1873,8763.6973,8763.6973
3936.3396,8618.5156,8618.5156
3936.4922,8528.0381,8528.0381
3936.6445,8346.1992,8346.1992
3936.7969,8344.2871,8344.2871
3936.9492,8364.415,8364.415
3937.1018,8448.4932,8448.4932
3937.2542,8484.5059,8484.5059
3937.4065,8326.4092,8326.4092
3937.5588,8311.2041,8311.2041
3937.7114,8306.1377,8306.1377
3937.8638,8365.4072,8365.4072
3938.0161,8368.2236,8368.2236
3938.1685,8346.5,8346.5
3938.3208,8261.5947,8261.5947
3938.4734,8238.2627,8238.2627
3938.6257,8247.3818,8247.3818
3938.7781,8180.4058,8180.4058
3938.9304,8149.75,8149.75
3939.083,8200.8994,8200.8994
3939.2354,8192.2148,8192.2148
3939.3877,8225.2041,8225.2041
3939.54,8222.6221,8222.6221
3939.6926,8198.2861,8198.2861
3939.845,8264.6553,8264.6553
3939.9973,8169.938,8169.938
3940.1497,8141.686,8141.686
3940.302,8256.2246,8256.2246
3940.4546,8357.4658,8357.4658
3940.6069,8314.5342,8314.5342
3940.7593,8198.0449,8198.0449
3940.9116,8177.3682,8177.3682
3941.0642,8253.6338,8253.6338
3941.2166,8272.6299,8272.6299
3941.3689,8293.9385,8293.9385
3941.5212,8401.2021,8401.2021
3941.6738,8495.248,8495.248
3941.8262,8641.0664,8641.0664
